fuente,nit,nit-razon social,Sector,ut,ventas
,901203407,901203407 - Rb Health Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,101536
,901203537,901203537 - Nueva Biocultura Sas,A0124 - Cultivo de caña de azúcar,,299
,901203768,901203768 - Incomer Sas En Reorganizacion,G4631 - Comercio al por mayor de productos alimenticios,,17415
,901204295,901204295 - Rio Cal S.A.S,"C2394 - Fabricación de cemento, cal y yeso",,40636
,901204939,901204939 - Construcciones E Inmobiliaria Integral Sas,F4111 - Construcción de edificios residenciales,,2793
,901205048,901205048 - Cotel Wave Dc Investment S.A.S,M7010 - Actividades de administración empresarial,,1006
,901205524,901205524 - Centroganadero Gv Sas,G4631 - Comercio al por mayor de productos alimenticios,,33540
,901205565,901205565 - Inversiones Nueva Aldea S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,1171
,901205722,901205722 - Nuvasive Colombia S.A.S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,35088
,901205803,901205803 - .Inversiones Agricolas Del Valle S.A.S.,A0124 - Cultivo de caña de azúcar,,10782
,901206311,901206311 - Inversiones B24Lm S.A.S.,M7010 - Actividades de administración empresarial,,555
,901206475,901206475 - Inversiones Potrero Del Rio Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,224
,901206721,901206721 - X-Sport Sg Implemnetaciones Deportivas Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,6429
,901207105,901207105 - Promotira Jerez Sas - En Liquidacion,F4111 - Construcción de edificios residenciales,,3955
,901207192,901207192 - Inversiones Inmobiliarias Via 40 Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1730
,901207319,901207319 - Inversiones Servinegocios S.A.S.,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,16980
,901207449,901207449 - Tengo Solutions Colombia Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,4810
,901207633,901207633 - Wsp  Consultoria S.A.S,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,,2505
,901208071,901208071 - Agroindustrias La Berraquera Sas,A0150 - Explotación mixta (agrícola y pecuaria),,7761
,901208541,901208541 - Anlages Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,52
,901208590,901208590 - Triibuu Sas,N8220 - Actividades de centros de llamadas (call center),,21192
,901208733,901208733 - Mcr Safety Colombia Sas,G4642 - Comercio al por mayor de prendas de vestir,,5466
,901209202,901209202 - Inversiones Miravalles Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,619
,901209458,901209458 - Ferralia Colombia Sas,C2511 - Fabricación de productos metálicos para uso estructural,,1398
,901209552,901209552 - Zume Mas S.A.S,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,18750
,901209571,901209571 - Samaria Llanos Exploration Sucursal Colombia,B0610 - Extracción de petróleo crudo,,112995
,901209860,901209860 - Negocios Del Llano Sas Zomac,C1031 - Extracción de aceites de origen vegetal crudos,,37459
,901210059,901210059 - Inversiones Velasquez Naranjo Y Compañia Sas Bic,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,757
,901210262,901210262 - Inversiones Makana Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2319
,901210452,901210452 - Terpel Exportaciones C.I. S.A.S,G4731 - Comercio al por menor de combustible para automotores,,1596752
,901210502,901210502 - Fibra Center Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,20443
,901210523,901210523 - Next Red Sas,S9609 - Otras actividades de servicios personales n.c.p.,,3560
,901210625,901210625 - Univar Solutions Colombia S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,38029
,901211135,901211135 - Finanti S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,6749
,901211379,901211379 - Sanchez Pirajan Construir Sas,F4111 - Construcción de edificios residenciales,,891
,901211678,901211678 - Bon Sante Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,2456
,901212075,901212075 - Ar Legal Consulting Sas,M6910 - Actividades jurídicas,,1545
,901212097,901212097 - Psc Sucursal Colombia,D3513 - Distribución de energía eléctrica,,19665
,901212180,901212180 - Mercol Valle Sas,G4631 - Comercio al por mayor de productos alimenticios,,113354
,901212542,901212542 - Hacku B.I.C S.A.S.,P8551 - Formación académica no formal,,792
,901212592,901212592 - Comercializadora De Bienes Y Servicios Jose Cardona Atehortua Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,624
,901213250,901213250 - New Town Tech Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,433
,901213371,901213371 - Eurodrug Laboratories Sa Sucursal Colombia,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,1444
,901213381,901213381 - Distribuidora El Copetidor De Lopez S A S,G4632 - Comercio al por mayor de bebidas y tabaco,,38781
,901213385,901213385 - Mundial De Llantas Del Caribe S.A.S,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,1652
,901213465,901213465 - Hotel Lagoon S.A.S.,I5511 - Alojamiento en hoteles,,9493
,901213481,901213481 - Cacriscacol Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,663
,901213941,901213941 - Club Profesional De Baloncesto Titanes S.A.,R9312 - Actividades de clubes deportivos,,1135
,901214005,901214005 - Area 4 Construcciones Sas,F4111 - Construcción de edificios residenciales,,7464
,901214548,901214548 - Inversiones Terrabella S.A.S.,F4111 - Construcción de edificios residenciales,,14896
,901214664,901214664 - Amme S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,11
,901214861,901214861 - Gfq Investment Colombia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,309
,901214998,901214998 - Comercializadora Capla Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,13155
,901215123,901215123 - Polyrec Zona Franca Sas,C2221 - Fabricación de formas básicas de plástico,,14632
,901215210,901215210 - Ci Iinoambiental,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",,129722
,901216955,901216955 - Kamila Group S.A.S.,G4642 - Comercio al por mayor de prendas de vestir,,19626
,901216979,901216979 - Pentola Inversiones Sas,I5621 - Catering para eventos,,3830
,901217065,901217065 - Ae&M Investments Colombia Sas,F4111 - Construcción de edificios residenciales,,516
,901217147,901217147 - Ingenieria De Proyectos Stanford Sas,F4290 - Construcción de otras obras de ingeniería civil,,17007
,901217893,901217893 - Pfv Logistica Sas,F4290 - Construcción de otras obras de ingeniería civil,,2199
,901218142,901218142 - Inmobiliaria Acesco Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,744
,901218408,901218408 - Xiudad Sas,F4290 - Construcción de otras obras de ingeniería civil,,7571
,901218566,901218566 - Seacret Direct Colombia Sas,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",,3795
,901218707,901218707 - Unoseis Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,14470
,901219191,901219191 - Tangara Forest Sas Zomac,G4669 - Comercio al por mayor de otros productos n.c.p.,,317
,901219679,901219679 - G De R Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,107
,901219719,901219719 - Ce Capital Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,16311
,901219807,901219807 - Moda Costa Sas,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,,14570
,901220253,901220253 - Llantas Emotion Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,55074
,901220810,901220810 - Inversora Atlas Sas,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",,1898
,901220947,901220947 - Quqo Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,4598
,901221033,901221033 - Powerchina International Group Limited Sucursal Colombia,F4220 - Construcción de proyectos de servicio público,,247506
,901221417,901221417 - Copacabana Desarrollos Inmobiliarios Sas,F4290 - Construcción de otras obras de ingeniería civil,,14582
,901221605,901221605 - Intelectum Sas,I5511 - Alojamiento en hoteles,,3367
,901221987,901221987 - Telefónica Tech Colombia S.A.S.,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,,78458
,901222392,901222392 - Promotora Casa Campo Sas,F4111 - Construcción de edificios residenciales,,201
,901222828,901222828 - Invansa Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,590
,901222968,901222968 - Promotora Fique Sas,F4111 - Construcción de edificios residenciales,,21929
,901222983,901222983 - Calzado Global Colombia Sas - En Liquidacion,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",,18618
,901223597,901223597 - Puerto 125 Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,3476
,901224263,901224263 - Promotora Costa Verde Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1456
,901224438,901224438 - Arm Bufalino Y Otras Actividades Sas,A0141 - Cría de ganado bovino y bufalino,,9469
,901224583,901224583 - Akila Corporation Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1041
,901225165,901225165 - Euromarcali S.A.S,G4511 - Comercio de vehículos automotores nuevos,,27971
,901225186,901225186 - Oasis Group Sas,G4721 - Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,,9315
,901225532,901225532 - Soluciones Logisticas Y Empaques S.A.S,N8292 - Actividades de envase y empaque,,14598
,901225711,901225711 - Importadora Global Group Sas,G4690 - Comercio al por mayor no especializado,,3624
,901226347,901226347 - Lácteos Y Congelados Ideal Sas,C1040 - Elaboración de productos lácteos,,20663
,901226421,901226421 - Tamayo Tobon Franco Inversiones Sas,G4662 - Comercio al por mayor de metales y productos metalíferos,,5471
,901226577,901226577 - Inversiones Y Construcciones Santa Beatriz Sas,F4111 - Construcción de edificios residenciales,,4932
,901226590,901226590 - Mafej Logistica Sas,G4690 - Comercio al por mayor no especializado,,31795
,901226838,901226838 - Agüita Mata S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,901
,901226918,901226918 - Te Ayuda S A S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,7094
,901226932,901226932 - Raices 1959 S.A.S,M7010 - Actividades de administración empresarial,,2730
,901226936,901226936 - Inversiones Gelpec Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,395
,901227162,901227162 - Bls Trading Company Sas,G4662 - Comercio al por mayor de metales y productos metalíferos,,30
,901227396,901227396 - Gradeco 118 Sas,F4111 - Construcción de edificios residenciales,,22221
,901227480,901227480 - Inversiones Florangela Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,1460
,901227554,901227554 - Inversiones Melca Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,1049
,901227647,901227647 - Agro Foods Internacional S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,9909
,901228057,901228057 - Grupo Global Pack Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,1022
,901228174,901228174 - Wadana Finance Colombia S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,30820
,901228254,901228254 - Skywire Communications Colombia Sas,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,87155
,901228343,901228343 - Liquitech Sas,K6493 - Actividades de compra de cartera o factoring,,5899
,901228802,901228802 - Spacewalk Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,405
,901228883,901228883 - Iinver Epona Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,226
,901229000,901229000 - Inversiones Odr S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,521
,901229016,901229016 - Palma Toscana S A S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,338
,901229136,901229136 - Salvantonia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,115
,901229530,901229530 - Bimo S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,3843
,901229869,901229869 - Col La Gloria S.A.S.,A0210 - Silvicultura y otras actividades forestales,,872
,901229947,901229947 - Onze Ing S.A.S,F4210 - Construcción de carreteras y vías de ferrocarril,,33539
,901230477,901230477 - Acinco Ingenieria S.A.S Empresa De Beneficio Einteres Colectivo - Bic -,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,6109
,901230718,901230718 - Gil Pareja Y Cia Sca,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,9015
,901230769,901230769 - Mera Medellin Sas,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,,51340
,901230962,901230962 - Manufacturas Karace S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,5068
,901231927,901231927 - Operadoreres De Equipos De Carga Sas,H5229 - Otras actividades complementarias al transporte,,407
,901232088,901232088 - Eiffage Genie Civil Sucursal Colombia,F4290 - Construcción de otras obras de ingeniería civil,,2214
,901232121,901232121 - Am Grupo Superior Sas,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",,17024
,901232388,901232388 - Ambientar Soluciones Sas,N8130 - Actividades de paisajismo y servicios de mantenimiento conexos,,16518
,901232482,901232482 - Portland Colombia Sas,G4690 - Comercio al por mayor no especializado,,65898
,901232506,901232506 - Estación De Servicios San Nicolas C&H Sas,G4731 - Comercio al por menor de combustible para automotores,,2850
,901232561,901232561 - Distribuciones E Inversiones Fenix Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,412
,901232627,901232627 - Mls Domini Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,310
,901232642,901232642 - Hermanos Tobon Restrepo Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,214
,901233473,901233473 - La Primavera Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2159
,901233770,901233770 - Geb Pioneros S.A.S,P8512 - Educación preescolar,,956
,901233858,901233858 - Somos Provision Sas,N7710 - Alquiler y arrendamiento de vehículos automotores,,600
,901233937,901233937 - Teleamigo Comunicaciones Sas,J6190 - Otras actividades de telecomunicaciones,,2834
,901233957,901233957 - Eyr Cimentaciones Sas,F4290 - Construcción de otras obras de ingeniería civil,,18147
,901234029,901234029 - Citrista S.A.S,M7010 - Actividades de administración empresarial,,5933
,901234186,901234186 - Tapirus Arg Sas Zomac,E3900 - Actividades de saneamiento ambiental y otros servicios de gestión de desechos,,1144
,901234512,901234512 - Luan Company Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1409
,901234589,901234589 - Inversiones Kamary Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,69
,901234734,901234734 - Inmuebles & Franquicias Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1403
,901235026,901235026 - Anutea Sas,A0128 - Cultivo de especias y de plantas aromáticas y medicinales,,315
,901235328,901235328 - Inversiones Nuevo Oporto Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,20
,901235411,901235411 - Rgc Inversiones Inmobiliarias Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,5702
,901235533,901235533 - Rama Cuatro S.A.S.,M7010 - Actividades de administración empresarial,,1923
,901235601,901235601 - Chafarotudo S.A.S.,M7010 - Actividades de administración empresarial,,2198
,901235729,901235729 - Asesorías Cc S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,17938
,901235816,901235816 - Zalt Sas,H5210 - Almacenamiento y depósito,,26502
,901235962,901235962 - Hawa Sas,M7010 - Actividades de administración empresarial,,19
,901235996,901235996 - Tres Pinos S.A.S.,M7010 - Actividades de administración empresarial,,2066
,901236064,901236064 - Tanana Sas,M7010 - Actividades de administración empresarial,,1439
,901236118,901236118 - Navac Packaging Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,12496
,901236325,901236325 - Sef & Co Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,86
,901236361,901236361 - Valores Inmobiliarios Cinco S A S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,7134
,901236426,901236426 - Arpoh Sas,M7010 - Actividades de administración empresarial,,734
,901236507,901236507 - Elite Blu S.A.S.,A0121 - Cultivo de frutas tropicales y subtropicales,,37051
,901236541,901236541 - Servillanogrande S.A.S.,G4731 - Comercio al por menor de combustible para automotores,,38513
,901236704,901236704 - Palarepas Sas,M7010 - Actividades de administración empresarial,,1642
,901236891,901236891 - Inversiones Galvir Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,635
,901237018,901237018 - Inversiones Sabino Sas,M7010 - Actividades de administración empresarial,,1661
,901237134,901237134 - Medtronic Shared Services Americas Sas,N8211 - Actividades combinadas de servicios administrativos de oficina,,105455
,901237244,901237244 - Dirego Colombia Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,17146
,901237267,901237267 - Proquest Colombia S.A.S.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,9028
,901237469,901237469 - Inversiones Ballu S.A.S.,M7010 - Actividades de administración empresarial,,1089
,901237553,901237553 - I&E Meaningful Research Sas,M7010 - Actividades de administración empresarial,,283
,901237665,901237665 - Elitenut Sas,G4631 - Comercio al por mayor de productos alimenticios,,52562
,901237684,901237684 - Neutrona Networks Colombia Sas,J6190 - Otras actividades de telecomunicaciones,,4375
,901237748,901237748 - Blanco Y Negro Movil Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,1186
,901237826,901237826 - Salomax S.A.S.,M7010 - Actividades de administración empresarial,,976
,901237941,901237941 - Promotora Uptown Sas,F4111 - Construcción de edificios residenciales,,7308
,901238203,901238203 - Bann Sas,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,129
,901238214,901238214 - Mercados Unidos Aliados Sas,G4631 - Comercio al por mayor de productos alimenticios,,66190
,901238752,901238752 - Desarrollos De Negocios Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,4655
,901238756,901238756 - Inversora Roda S.A.S.,M7010 - Actividades de administración empresarial,,88
,901238769,901238769 - Productora Agricola De Betania S.A.S. Zomac,A0121 - Cultivo de frutas tropicales y subtropicales,,13
,901238919,901238919 - Productos Carnicos Fricar S A S,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",,73233
,901238930,901238930 - Carnes Sanalejo S.A.S,A0144 - Cría de ganado porcino,,21242
,901239024,901239024 - Wold Investmen Sas,M7010 - Actividades de administración empresarial,,307
,901239053,901239053 - Emaus Iii Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,174
,901239086,901239086 - Farah Mozo & Cia S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,448
,901239275,901239275 - Estelar Food Sas,C1084 - Elaboración de comidas y platos preparados,,16176
,901239290,901239290 - Advanced Sterilization Products Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,39780
,901239319,901239319 - Inversiones Beti Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,69
,901239345,901239345 - Alimentos Thearion Suqa Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,,20176
,901239378,901239378 - Promotora Barro Blanco Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,3821
,901239430,901239430 - Solfi S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,1105
,901239504,901239504 - Saloje Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,1009
,901239528,901239528 - Spain Tc Latam Ii Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,5237
,901239534,901239534 - Spain Tc Latam I Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,3296
,901239636,901239636 - Coad Consolidamos Y Administramos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,480
,901239648,901239648 - Hispamarcas Propiedades Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,336
,901239715,901239715 - Marisep Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,112
,901239902,901239902 - Productos Jyc Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,55059
,901239985,901239985 - Legal Corporate Mining S.A.S.,G4662 - Comercio al por mayor de metales y productos metalíferos,,55174
,901240065,901240065 - Construceramicas Colombia Sas,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,57362
,901240267,901240267 - Inversiones Prados Del Rey S.A.S,B0899 - Extracción de otros minerales no metálicos n.c.p.,,63
,901240285,901240285 - Kajuan Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1553
,901240462,901240462 - Planeta De Agostini Formacion Colombia Sas,P8551 - Formación para el trabajo,,23999
,901240494,901240494 - Inversiones Mi Tierrita Sas,I5611 - Expendio a la mesa de comidas preparadas,,58144
,901240766,901240766 - Lj Hijos S.A.S,B0899 - Extracción de otros minerales no metálicos n.c.p.,,92
,901240800,901240800 - C.I Es Metals S.A.S.,C2511 - Fabricación de productos metálicos para uso estructural,,68322
,901240808,901240808 - Lmlp S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,114
,901240891,901240891 - Agro Ccv S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,112
,901240926,901240926 - Grupo Aljar Zomac Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,410
,901241198,901241198 - Agropecuaria Macpork S.A.S,A0144 - Cría de ganado porcino,,12307
,901241281,901241281 - Ferresantana Es La Solucion Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,5703
,901241345,901241345 - Canitoma S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2324
,901241386,901241386 - Rivera Brava Sas,G4731 - Comercio al por menor de combustible para automotores,,40099
,901241698,901241698 - Investments Velez Londoño Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,432
,901241746,901241746 - Inversiones Monte Arath Sas,F4111 - Construcción de edificios residenciales,,1
,901241784,901241784 - Soluciones Tecnologicas En Recubrimiento S.A.S,C3290 - Otras industrias manufactureras n.c.p.,,38155
,901241795,901241795 - Proyectos Inmobiliario Gloxi Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,506
,901241867,901241867 - Vigeland Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,392
,901242040,901242040 - Disportela Jap Sas,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",,25858
,901242222,901242222 - La Casa Del Agro Mcu S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,49437
,901242234,901242234 - B2X Care Colombia S.A.S,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,11375
,901242351,901242351 - Edospina Technology Sas,C2829 - Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,,3944
,901242524,901242524 - Verduras De La Sabana  Costa Atlantica Sas,G4631 - Comercio al por mayor de productos alimenticios,,18376
,901242525,901242525 - Suplimoda Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,3008
,901242778,901242778 - Fercubicor S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,577
,901242947,901242947 - Korn Group Sas,F4111 - Construcción de edificios residenciales,,24790
,901243445,901243445 - Atento Comercializadora Sas,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,31475
,901244087,901244087 - Constructora Altos Del Bosque S.A.S,F4111 - Construcción de edificios residenciales,,9452
,901244293,901244293 - Agrofertil Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,11916
,901244419,901244419 - Distribuciones Zonura Sas,G4632 - Comercio al por mayor de bebidas y tabaco,,27534
,901244522,901244522 - Activos Productivos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,396
,901244662,901244662 - Guanabara Desarrollos Inmobiliarios Sas,F4290 - Construcción de otras obras de ingeniería civil,,22216
,901244853,901244853 - Tridan Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,10479
,901244871,901244871 - Constructora Sultan Sas,F4111 - Construcción de edificios residenciales,,6441
,901244882,901244882 - Qvantt Financial Services S.A.S,M7020 - Actividades de consultoría de gestión,,57
,901244904,901244904 - Gratitud Y Legado Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,1156
,901245183,901245183 - Distriazucarera Gol Sas,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,27404
,901245278,901245278 - Linea Agricola Colombia Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,9089
,901245375,901245375 - Pandora Jewelry Colombia S.A.S.,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,62175
,901245633,901245633 - Kapital Financiero Sas,K6493 - Actividades de compra de cartera o factoring,,25
,901245825,901245825 - Solinftec America Latina Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,15944
,901246391,901246391 - Earth And Food Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,,10555
,901246761,901246761 - Live Investments S.A.S,R9007 - Actividades de espectáculos musicales en vivo,,53722
,901247016,901247016 - Inversiones Gengis S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,706
,901247313,901247313 - Pepper Colombia S.A.S.,M7010 - Actividades de administración empresarial,,5071
,901247673,901247673 - Osc Top Solutions Group Colombia Sas,J6190 - Otras actividades de telecomunicaciones,,24842
,901247953,901247953 - Agrobuitron Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,13907
,901247983,901247983 - Ale Aluminios S.A.S,C2429 - Industrias básicas de otros metales no ferrosos,,39964
,901248580,901248580 - El Adobazo Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,18612
,901248661,901248661 - Naf Colombia S.A.S.,A0121 - Cultivo de frutas tropicales y subtropicales,,13065
,901248669,901248669 - Jule Global Trading & Consulting Sas,G4631 - Comercio al por mayor de productos alimenticios,,8477
,901248821,901248821 - Lasenor Andina Sas,C2029 - Fabricación de otros productos químicos n.c.p.,,30079
,901249158,901249158 - Globallogic Colombia S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,31223
,901249455,901249455 - Cubico Colombia S.A.S.,M7010 - Actividades de administración empresarial,,8664
