PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,901240891,901240891 - Agro Ccv S.A.S.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$449,$112,$0,$0,$23755
,901240926,901240926 - Grupo Aljar Zomac Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$1229,$410,$0,,$8766
,901241198,901241198 - Agropecuaria Macpork S.A.S,A0144 - Cría de ganado porcino,,$49228,$12307,$12185,$23007,$4503
,901241281,901241281 - Ferresantana Es La Solucion Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$11405,$5703,$1104,$183,$1002
,901241345,901241345 - Canitoma S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2324,$2324,$0,,$173149
,901241386,901241386 - Rivera Brava Sas,G4731 - Comercio al por menor de combustible para automotores,,$80198,$40099,$11679,,$5066
,901241613,901241613 - Insoga Sociedad Por Acciones Simplificada,A0161 - Actividades de apoyo a la agricultura,,$0,$0,$0,$0,$12545
,901241698,901241698 - Investments Velez Londoño Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1297,$432,$0,$0,$6442
,901241746,901241746 - Inversiones Monte Arath Sas,F4111 - Construcción de edificios residenciales,,$4,$1,$0,$0,$18638
,901241784,901241784 - Soluciones Tecnologicas En Recubrimiento S.A.S,C3290 - Otras industrias manufactureras n.c.p.,,$152622,$38155,$64671,$32969,$86283
,901241795,901241795 - Proyectos Inmobiliario Gloxi Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2026,$506,$1105,,$29285
,901241867,901241867 - Vigeland Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$1177,$392,$213,$3,$2831
,901241981,901241981 - Jpc 32 S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$0,$0,$0,$0,$2415
,901242040,901242040 - Disportela Jap Sas,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",,$103434,$25858,$16123,$15556,$77852
,901242222,901242222 - La Casa Del Agro Mcu S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$197747,$49437,$17160,$29,$16748
,901242234,901242234 - B2X Care Colombia S.A.S,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,$22749,$11375,$13792,$6,($8680)
,901242315,901242315 - Promotora Zafiro Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$0,$0,$0,,($0)
,901242351,901242351 - Edospina Technology Sas,C2829 - Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,,$15778,$3944,$6748,,$66907
,901242524,901242524 - Verduras De La Sabana  Costa Atlantica Sas,G4631 - Comercio al por mayor de productos alimenticios,,$36752,$18376,$4178,,$2688
,901242525,901242525 - Suplimoda Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,$9024,$3008,$5938,$3369,$7697
,901242778,901242778 - Fercubicor S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2308,$577,$1840,$0,$23342
,901242947,901242947 - Korn Group Sas,F4111 - Construcción de edificios residenciales,,$49581,$24790,$437,$3495,$13945
,901243424,901243424 - Laboratorio Nutriendo S.A.S,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,,,$0,$33593,$358183
,901243445,901243445 - Atento Comercializadora Sas,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,$62951,$31475,$9068,$134,$1056
,901244087,901244087 - Constructora Altos Del Bosque S.A.S,F4111 - Construcción de edificios residenciales,,$47261,$9452,$1606,$93904,$6576
,901244293,901244293 - Agrofertil Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$47663,$11916,$9478,,$14548
,901244419,901244419 - Distribuciones Zonura Sas,G4632 - Comercio al por mayor de bebidas y tabaco,,$55068,$27534,$4752,$408,$4079
,901244522,901244522 - Activos Productivos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1582,$396,$0,,$25587
,901244662,901244662 - Guanabara Desarrollos Inmobiliarios Sas,F4290 - Construcción de otras obras de ingeniería civil,,$88864,$22216,$18395,$40051,$57055
,901244853,901244853 - Tridan Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$31438,$10479,$0,,$102136
,901244871,901244871 - Constructora Sultan Sas,F4111 - Construcción de edificios residenciales,,$25764,$6441,$2349,$5596,$2390
,901244882,901244882 - Qvantt Financial Services S.A.S,M7020 - Actividades de consultoría de gestión,,$170,$57,($2402),,($820)
,901244904,901244904 - Gratitud Y Legado Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,$4624,$1156,$0,,$338356
,901245183,901245183 - Distriazucarera Gol Sas,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,$54808,$27404,$2004,$49,$3091
,901245278,901245278 - Linea Agricola Colombia Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$45443,$9089,$8473,$18625,$6823
,901245375,901245375 - Pandora Jewelry Colombia S.A.S.,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,$186525,$62175,$140099,$12000,$61802
,901245633,901245633 - Kapital Financiero Sas,K6493 - Actividades de compra de cartera o factoring,,$25,$25,$0,,$881
,901245825,901245825 - Solinftec America Latina Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$31887,$15944,$16853,$50,$13714
,901246391,901246391 - Earth And Food Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,,$42219,$10555,$16448,$4929,$14872
,901246761,901246761 - Live Investments S.A.S,R9007 - Actividades de espectáculos musicales en vivo,,$107444,$53722,$3952,$9,$4500
,901247016,901247016 - Inversiones Gengis S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2823,$706,$2215,$235,$24799
,901247313,901247313 - Pepper Colombia S.A.S.,M7010 - Actividades de administración empresarial,,$15212,$5071,$0,$168153,($4560)
,901247460,901247460 - Rutland Investments Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$0,$0,$0,$1287,$32686
,901247673,901247673 - Osc Top Solutions Group Colombia Sas,J6190 - Otras actividades de telecomunicaciones,,$74526,$24842,$21144,$3015,$12056
,901247953,901247953 - Agrobuitron Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$27815,$13907,$2087,$639,$1455
,901247983,901247983 - Ale Aluminios S.A.S,C2429 - Industrias básicas de otros metales no ferrosos,,$159858,$39964,$12158,$39356,$10676
,901248580,901248580 - El Adobazo Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$37223,$18612,$3892,$1925,$5068
,901248661,901248661 - Naf Colombia S.A.S.,A0121 - Cultivo de frutas tropicales y subtropicales,,$65326,$13065,$4318,$150956,$61084
,901248669,901248669 - Jule Global Trading & Consulting Sas,G4631 - Comercio al por mayor de productos alimenticios,,$33909,$8477,$4747,$6723,$1428
,901248821,901248821 - Lasenor Andina Sas,C2029 - Fabricación de otros productos químicos n.c.p.,,$60158,$30079,$18107,$9732,$11731
,901249158,901249158 - Globallogic Colombia S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$62446,$31223,$11233,$9,$7361
,901249455,901249455 - Cubico Colombia S.A.S.,M7010 - Actividades de administración empresarial,,$34657,$8664,$0,$45943,$299667
,901249487,901249487 - Laing Investments Management Services (Colombia) Limited - Sucursal En Colombia,M7010 - Actividades de administración empresarial,,$28396,$9465,$0,$0,$49743
,901249505,901249505 - Cencosud Col Shopping S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$102119,$20424,$0,,$3022996
,901249522,901249522 - Vestas Colombia Sas,C3320 - Instalación especializada de maquinaria y equipo industrial,,$444186,$88837,$60827,$577,$27843
,901249635,901249635 - Construccion Arquitectura Y Paisajismo S.A.S.,F4111 - Construcción de edificios residenciales,,$31311,$15656,$13688,$11503,$5466
,901250185,901250185 - Diseños Tributo Colombia Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,$14444,$7222,$9039,$375,$10810
,901250230,901250230 - Constructora Villa Olimpica Sas,F4111 - Construcción de edificios residenciales,,$37680,$9420,$17916,$7330,$27102
,901250255,901250255 - Escritorio Es Oficina S.A.S.,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,$1397,$349,$0,,$25198
,901250353,901250353 - Estrategias De Valor  Bic Sas,M7020 - Actividades de consultaría de gestión,,$23,$23,($66),,($278)
,901250374,901250374 - Lektec S.A.S. Bic,M7020 - Actividades de consultoría de gestión,,$23001,$5750,$14091,,$29851
,901250564,901250564 - Grupo Empresarial Cam Sas,F4290 - Construcción de otras obras de ingeniería civil,,$86784,$43392,$8412,,$6292
,901250585,901250585 - Organc Baobab Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,$50025,$25012,$22240,$0,$2420
,901250855,901250855 - Colombiana De Inversiones Raval Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$4893,$1223,$0,,$74154
,901250857,901250857 - Grupo Empresarial Agrotex In Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$19797,$4949,$11066,$7870,$112939
,901250883,901250883 - Gesfuste Colombia S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$544349,$136087,$32894,$5,$38214
,901251099,901251099 - Hvn Ips Sas,"Q8621 - Actividades de la práctica médica, sin internación",,$0,$0,$0,$0,$2
,901251745,901251745 - Inversiones Sadigua Sas,K6494 - Otras actividades de distribución de fondos,,$0,$0,$0,,$64676
,901251806,901251806 - Mcap,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1569,$392,$0,,$43389
,901252049,901252049 - Negratin Colombia S.A.S,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$82087,$82087,$10816,,$4585
,901252173,901252173 - Credit Box S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$1829,$610,$873,$3954,$1090
,901252455,901252455 - Agrohacienda La Martina Sas,C1090 - Elaboración de alimentos preparados para animales,,$51825,$25913,$6957,$9332,$2635
,901252514,901252514 - Administraciones Nmm S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2304,$2304,$0,,$161766
,901252849,901252849 - Clavelez S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3714,$929,$0,$555,$32058
,901252860,901252860 - Belzcon Sas,F4290 - Construcción de otras obras de ingeniería civil,,$75505,$18876,$11511,$206,$66556
,901252874,901252874 - 10Pearls Colombia S.A.S.,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$24208,$8069,$7329,,$3564
,901252887,901252887 - Inversiones Dommo S.A.S,M7010 - Actividades de administración empresarial,,$0,$0,$0,,$162127
,901252919,901252919 - Licores Aburra Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,$99602,$24901,$4763,$16940,$16009
,901253009,901253009 - Inversiones Cyclo S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$4244,$2122,$0,,$311947
,901253065,901253065 - Financrea S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$844,$844,$469,$1,$2335
,901253217,901253217 - Soluciones Agropecuarias Y Financieras Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$189934,$63311,$14555,$1087,$12505
,901253436,901253436 - Cartonera Y Papelera Del Pacifico Sas,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,$39312,$19656,$6440,$11333,$5668
,901253549,901253549 - Proyectos Inmobiliarios Cdc Sas,F4111 - Construcción de edificios residenciales,,$1698,$566,($4781),$64429,$22907
,901253588,901253588 - Incomm Sas,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,$187387,$62462,$6935,$605,$1437
,901253665,901253665 - Lemor Group Sas,F4290 - Construcción de otras obras de ingeniería civil,,$122804,$40935,$35333,,$25071
,901253877,901253877 - Jerseytex Sas,"C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas",,$28586,$14293,$8770,$4158,($2993)
,901254658,901254658 - Promotora Volare Sas,F4111 - Construcción de edificios residenciales,,$0,$0,$0,$9610,$21138
,901254685,901254685 - Dcp Salud Sas,"Q8621 - Actividades de la práctica médica, sin internación",,$4274,$1069,$4258,$0,$29505
,901254825,901254825 - Sacs & Bagages Colombia Sas,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,,$42073,$10518,$26030,,($8864)
,901255412,901255412 - Sanulac Nutricion Colombia Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$85254,$21313,$24089,$7545,($85878)
,901255519,901255519 - Figarantias Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$334786,$111595,$334503,$7,$10941
,901255834,901255834 - Metales Suarez Sas,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",,$38931,$19465,$7183,$2739,$4336
,901255873,901255873 - Promotora Komorebi Sas,F4290 - Construcción de otras obras de ingeniería civil,,$13360,$3340,$85,$607,$2281
,901256031,901256031 - Cinco Urbana Sas,F4111 - Construcción de edificios residenciales,,$16971,$8486,$1350,$3551,$3556
,901256066,901256066 - Compañia Consultora Colombiana Triple C S.A.S -  Bic,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$8099,$2700,$1746,,$3548
,901256167,901256167 - Iinversare Sas,M7020 - Actividades de consultoría de gestión,,$0,$0,$0,$41891,$18635
,901256621,901256621 - Agricola D8 Sas,A0123 - Cultivo de café,,$27472,$6868,$1693,$0,$21120
,901256656,901256656 - O-I Obras E Ingeniería Sostenible Sas,F4290 - Construcción de otras obras de ingeniería civil,,$23149,$11575,$5082,$0,$9061
,901256828,901256828 - Nf Mde Co Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$3179,$795,$3169,$14907,$95389
,901257092,901257092 - Magrocarnes De Oriente S.A.S.,C1011 - Procesamiento y conservación de carne y productos cárnicos,,$58757,$29379,$4546,,$2350
,901257204,901257204 - Bernal Group S.A.S,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,$4142,$2071,$1653,,$4718
,901257666,901257666 - Actividades De Capital Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$12026,$12026,$1650,$616,$40545
,901257831,901257831 - Site 48 Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$21234,$7078,$9460,,$42361
,901258279,901258279 - Centro Logistico Clip Cl Sas Zomac,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$8884,$1777,$5767,$38326,$250831
,901258443,901258443 - Inversiones Lozano Garcia S.A.S,F4312 - Preparación del terreno,,$7256,$1814,$1901,$2627,$9848
,901258454,901258454 - Korner Sas,F4111 - Construcción de edificios residenciales,,$257052,$64263,$46022,$105422,$60376
,901258534,901258534 - Interlogistica Service Sas,G4631 - Comercio al por mayor de productos alimenticios,,$42024,$14008,$24151,$770,$39158
,901258610,901258610 - Vimob Sas Bic,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,$9123,$3041,$2198,,$1336
,901258975,901258975 - Saka  Inversiones  Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$13430,$4477,$0,$449,$131580
,901258979,901258979 - Gaset S.A.S.,K6613 - Otras actividades relacionadas con el mercado de valores,,,,$0,,$4592
,901259188,901259188 - Synergix Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$33723,$16862,$0,$83333,$188102
,901259280,901259280 - C.I. Exportmarket S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,$38999,$19500,$1091,$2880,$1699
,901259341,901259341 - Muncher S.A.S,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,,$70952,$23651,$33254,$51004,($124883)
,901259606,901259606 - Fix It Assistance Sas,N8220 - Actividades de centros de llamadas (call center),,$12268,$4089,$0,$1,$848
,901259742,901259742 - Bicicletas Strongman Bogota Sas,"G4762 - Comercio al por menor de artículos deportivos, en establecimientos especializados",,$154691,$38673,$56191,$20214,$62662
,901260044,901260044 - Promotora Vives S.A.S.,F4111 - Construcción de edificios residenciales,,$0,$0,$0,$16753,$36737
,901260271,901260271 - Juvu S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$183,$92,$0,,$4
,901260521,901260521 - Oh Overflod Sas,A0145 - Cría de aves de corral,,$19187,$4797,$9573,$4547,$4641
,901260668,901260668 - Livetech Colombia S.A.S.,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,$62667,$31334,$14146,$31,$53090
,901260813,901260813 - Promotora San Oliver Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$30331,$7583,$4816,$6158,$229
,901261136,901261136 - Maurec Sas,M7420 - Actividades de fotografía,,$24691,$8230,$0,,$125635
,901261720,901261720 - Granja Bonita Zomac Sas,A0121 - Cultivo de frutas tropicales y subtropicales,,$794,$794,$83,$3922,$4306
,901261954,901261954 - Matenimientos Nacionales Especializados Sas,G4520 - Mantenimiento y reparación de vehículos automotores,,$87829,$21957,$17892,$0,$42183
,901262121,901262121 - Constructora Quijano Perdomo S.A.S.,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,$26096,$13048,$739,,$1978
,901262666,901262666 - Andina Comercio De Antioquia S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,$32047,$16023,$2556,$870,$2662
,901262685,901262685 - Epring Sas,F4321 - Instalaciones eléctricas,,$19237,$6412,$7673,$1792,$5086
,901264105,901264105 - Maxfin Financiera S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$9770,$3257,$0,$2305,$4972
,901264146,901264146 - The Juju Sas,M7310 - Publicidad,,$67201,$22400,$28234,$775,$4872
,901264539,901264539 - Intelligent Customer Acquisition Sas,M7310 - Publicidad,,$51823,$25911,$12471,$0,$11097
,901264616,901264616 - Gorilla Logic Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,$155261,$51754,$109101,$0,$1749
,901264990,901264990 - Hamilton 58 Sas,M7010 - Actividades de administración empresarial,,$3099,$1033,$0,$12144,$37898
,901265056,901265056 - Isotron Colombia S.A.S.,F4290 - Construcción de otras obras de ingeniería civil,,$36233,$9058,$3003,$3916,$2341
,901265149,901265149 - Credicorp Negocios Digitales S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$13775,$4592,$0,$0,$49540
,901265221,901265221 - Vipar Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1291,$430,$1032,,$7322
,901265237,901265237 - Ci Goldland Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$679670,$339835,$42133,$62353,$14224
,901265789,901265789 - Cinecity Sas,J5914 - Actividades de exhibición de películas cinematográficas y videos,,$35794,$35794,$28455,,
,901266266,901266266 - Jiangling Motors Colombia Sas,G4511 - Comercio de vehículos automotores nuevos,,$378158,$126053,$59944,$14054,$34547
,901266454,901266454 - Virtual Muebles Sas,G4791 - Comercio al por menor realizado a través de internet,,$21762,$10881,$4705,$59,($381)
,901266582,901266582 - Hyland Colombia S.A.S,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$71786,$17946,$34191,,$13102
,901267025,901267025 - Csl Behring Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$108745,$27186,$53601,$2829,$48629
,901267124,901267124 - Llevaloya Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$8114,$2705,$3037,$9377,$692
,901267394,901267394 - Fusion De Sueños Sas,M7010 - Actividades de administración empresarial,,,,$0,,$3463
,901267603,901267603 - Inversiones Y Soluciones Apolo Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$0,$0,$0,$0,$26177
,901267834,901267834 - Sedetaxi S.A.S,G4511 - Comercio de vehículos automotores nuevos,,$0,$0,$0,$5,($2936)
,901267871,901267871 - Calidad Y Gestion En Talento Humano Sas,N7820 - Actividades de empresas de servicios temporales,,$36640,$18320,$1204,,$544
,901268056,901268056 - Adkz Inversiones S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$43,$11,$0,,$69852
,901268372,901268372 - Bluport S.A.S.,M7010 - Actividades de administración empresarial,,$9430,$2358,$0,,$283450
,901268384,901268384 - Inversiones Gnb Comunicaciones Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$5613,$1403,$0,,$1013854
,901268585,901268585 - Urantus Greenhouses S.A.S,F4290 - Construcción de otras obras de ingeniería civil,,$2655,$1328,$627,$670,$1026
,901268594,901268594 - Respaldo Colombia Sas,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$64243,$12849,$54806,$4783,$24175
,901269699,901269699 - Brownstone Capital Sas,I5511 - Alojamiento en hoteles,,$20948,$5237,$14484,$38050,$66512
,901269865,901269865 - Perfect Network Colombia S.A.S,A0210 - Silvicultura y otras actividades forestales,,$0,$0,$0,,$2990
,901269884,901269884 - Rpl Inversiones Sas,K6494 - Otras actividades de distribución de fondos,,$112,$56,$0,,$743
,901270081,901270081 - Inmobiliaria Andromeda Colombia Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$0,$0,$0,$21149,$57207
,901270514,901270514 - Maxipets Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$293807,$146903,$109877,$15,$106193
,901270584,901270584 - Green World Colombia S.A.S.,G4791 - Comercio al por menor realizado a través de internet,,$52506,$13126,$15890,$30,$3341
,901270622,901270622 - Inversiones Keyah Sas,G4731 - Comercio al por menor de combustible para automotores,,$78793,$39396,$2583,,$272
,901270850,901270850 - Bydand S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$4251,$2125,$0,$531,$309123
,901271143,901271143 - Omaha Holding S.A.S.,M7010 - Actividades de administración empresarial,,$120099,$40033,$8552,$148,$169143
,901271474,901271474 - Import A.I.M Logistic Sas,G4690 - Comercio al por mayor no especializado,,$19349,$19349,$2391,$4214,$1352
,901271588,901271588 - Marakua Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$0,$0,$0,,$74256
,901272280,901272280 - Inversiones Al Bosque Sas,A0121 - Cultivo de frutas tropicales y subtropicales,,$198,$99,$102,,$2446
,901272517,901272517 - Clk Venues Sas,R9007 - Actividades de espectáculos musicales en vivo,,$464,$232,$0,,$3439
,901272787,901272787 - Distrisaes S.A.S. _(Zomac),G4631 - Comercio al por mayor de productos alimenticios,,$29633,$9878,$1456,$1503,$20996
,901272871,901272871 - Antioqueña De Resortes S.A.S,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,$14154,$7077,$2766,$4362,$1158
,901273377,901273377 - Proyectos Inmobiliarios Saisa Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$5291,$1323,$0,,$107007
,901273633,901273633 - Ci Fruselva Colombia Sas,G4631 - Comercio al por mayor de productos alimenticios,,$68337,$34169,$7322,$26778,($5232)
,901273719,901273719 - Jolo Overseas Sas,M7020 - Actividades de consultoría de gestión,,$14702,$4901,$0,,$98292
,901274316,901274316 - Color In S.A.S.,C1313 - Acabado de productos textiles,,$4252,$4252,$1321,,$792
,901274344,901274344 - Carl Baguhn Barranquilla Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$38727,$19364,$9203,$3438,$4875
,901274483,901274483 - Productos Alimenticios Alco S.A.S.,G4631 - Comercio al por mayor de productos alimenticios,,$409114,$102279,$45478,$20741,$27716
,901274790,901274790 - Dss Sustainable Solutions Colombia S.A.S,M7020 - Actividades de consultoría de gestión,,$33786,$8446,$6114,$1213,$11980
,901274824,901274824 - Newcow Inversiones Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$11243,$2811,$0,$6027,$45400
,901275129,901275129 - Globoshops Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",,$165581,$55194,$99846,$7128,$15727
,901275952,901275952 - Cmm Legal Abogados Sas,M6910 - Actividades jurídicas,,$873,$873,$0,,$131
,901276515,901276515 - Vernazza Construcciones Sas,F4111 - Construcción de edificios residenciales,,$2934,$733,$867,$6999,$3477
,901276714,901276714 - Construcciones E Infraestructura Del Sur,F4111 - Construcción de edificios residenciales,,$36909,$9227,$5472,$7177,$7790
,901276821,901276821 - Atc Fibra De Colombia Sas,J6190 - Otras actividades de telecomunicaciones,,$11683,$2921,($10741),$3288,$106122
,901276916,901276916 - Manila Holdings S.A.S,I5511 - Alojamiento en hoteles,,$32132,$10711,$22789,,$83552
,901277172,901277172 - Frutera Tierra Prometida Sas,G4631 - Comercio al por mayor de productos alimenticios,,$44718,$22359,$6051,$1256,$4010
,901277447,901277447 - Insttantt Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$12138,$2428,$4765,$1794,$17222
,901277551,901277551 - Agricolas Antioquia S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$6376,$2125,$3118,$569,$339
,901277780,901277780 - Sm Port Investments Sas,M7010 - Actividades de administración empresarial,,,,$0,,$145676
,901277913,901277913 - 901277913,A0125 - Cultivo de flor de corte,,$55610,$13902,$10470,,$20260
,901278303,901278303 - Zemer Colombia Sas,"B0812 - Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",,$39564,$19782,$15856,$12859,$11816
,901278404,901278404 - Aurum Fenix S.A.S.,G4662 - Comercio al por mayor de metales y productos metalíferos,,$11091,$11091,$359,$0,$841
,901279219,901279219 - Cipla Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$108803,$27201,$32260,$27,$23824
,901279292,901279292 - Credibike De Colombia Sas,M7020 - Actividades de consultoría de gestión,,$5452,$1363,$5311,$8233,$10016
,901279311,901279311 - Fianza Profesional S.A,"K6431 - Fideicomisos, fondos y entidades financieras similares",,$332,$332,$0,$0,$201
,901279350,901279350 - Celya S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$49593,$16531,$41974,$41265,$62989
,901280333,901280333 - Distribuidora Vamos Sas,G4690 - Comercio al por mayor no especializado,,$31413,$7853,$16855,$1170,$5004
,901280436,901280436 - Sucol Soluciones Urbanisticas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$11305,$5652,$3032,,$4389
